668;344.421;Pagamento
669;341.398;Parafiscalidade
670;344.612;Parentesco. Agnação. Cognação
671;343.163;Paróquias
672;341.432;Partes. Ações
673;342.271;Patentes de invenção
674;344.613;Paterfamilias. Poder do Paterfamilias
675;341.596;Patologia dos delinqüentes
676;341.349;Patrimônio Histórico e Artístico Nacional
677;344.662;Pecúlios
678;341.541;Pena de morte e penas corporais
679;341.337;Penalidades
680;341.865;Penalidades
681;341.753;Penas
682;341.732;Penas disciplinares
683;341.543;Penas privativas da liberdade
684;341.544;Penas relativas aos bens e ao exercício de certos direitos. Penas pecuniárias
685;342.266;Penhor
686;341.725;Pensões militares
687;341.222;Personalidade do Estado
688;341.831;Pessoal de aeroportos
689;341.583;Pessoal dos estabelecimentos penitenciários
690;341.436;Pessoal e auxiliares da Justiça repressiva
691;341.121;Pessoas do Direito internacional. Estados. Classificação dos Estados
692;343.211;Pessoas físicas
693;344.112;Pessoas jurídicas
694;342.119;Pessoas jurídicas, morais, civis. Personificação civil
695;342.115;Pessoas naturais. Circunstâncias que influem sobre o estado e a capacidade jurídica
696;341.751;Pessoas sujeitas ao Direito penal militar
697;342.282;Pintura, quadros, aquarelas
698;341.258;Poder consultivo
699;341.251;Poder executivo
700;341.256;Poder judiciário
701;341.252;Poder legislativo
702;341.255;Poderes federais e regionais
703;341.832;Polícia aérea
704;341.372;Polícia de costumes
705;341.417;Polícia judiciária
706;341.373;Polícia sanitária
707;341.833;Polícia sanitária aérea
708;341.183;Posição, direitos e imunidades dos cônsules em relação ao país junto ao qual estão acreditados
709;344.251;Posse
710;343.164;Prefeituras Apostólicas
711;343.363;Pregação
712;342.216;Prepostos comerciais. Procuração comercial
713;341.625;Previdência Privada. Previdência Fechada
714;341.891;Princípios reguladores das atividades dos Estados na exploração do espaço cósmico, lua e demais corpos celestes
715;341.363;Prisão administrativa
716;341.134;Prisioneiros de guerra. Reféns
717;343.241;Privilégios
718;343.213;Privilégios e obrigações do estado clerical
719;342.128;Privilégios. Dívidas privilegiadas
720;341.362;Processo administrativo
721;341.431;Processo nos diferentes tribunais e jurisdições
722;341.763;Processo ordinário
723;343.671;Processo penal
724;341.764;Processos especiais
725;341.461;Processos particulares
726;341.722;Promoções
727;341.334;Promoções. Critérios
728;342.123;Propriedade
729;342.278;Propriedade científica. Descobertas
730;342.292;Proprietários de navios. Armadores
731;341.464;Provas
732;341.434;Provas em matéria penal
733;343.161;Províncias eclesiásticas
734;341.595;Psicologia dos delinqüentes (órgãos dos sentidos, sensibilidade, memória, inteligência, vontade, paixões, temperamento e caráter)
735;342.277;Publicidade comercial. Reclames, anúncios
736;342.633;Publicidade da convenção
737;341.271;Qualidade de cidadão
738;342.155;Quase-contratos em geral
739;341.545;Questões diversas relativas às penas
740;342.288;Questões especiais
741;342.229;Questões especiais relativas às diversas sociedades
742;341.284;Questões especiais relativas às operações eleitorais
743;341.259;Questões gerais diversas
744;341.381;Receita Pública
745;341.746;Recompensas
746;341.766;Recursos
747;341.727;Reforma
748;341.623;Regime Geral da Previdência
749;341.756;Regime penitenciário militar
750;342.214;Registros de comércio. Juntas comerciais
751;342.621;Regulamentação da duração do trabalho. Justificativas
752;341.374;Regulamentação de Construções. Gabaritos. Direito urbano
753;341.376;Regulamentação do Tráfego e Trânsito. Código de Trânsito
754;341.841;Regulamentação do trânsito aéreo. Tráfego aéreo
755;341.375;Regulamentação e fiscalização de pesos e medidas
756;343.101;Relações entre Igreja e Estado
757;341.145;Relações entre tribunais de países diferentes (Processo criminal, cartas rogatórias, execução dos julgados no estrangeiro. Polícia internacional)
758;341.721;Remuneração
759;344.422;Renúncia
760;342.626;Repouso semanal remunerado. Duração da semana de trabalho
761;341.149;Repressão das infrações
762;341.238;República. Forma republicana
763;344.111;Requisitos da personalidade
764;343.231;Requisitos do ato jurídico
765;344.213;Res immobile (imóveis)
766;344.211;Res mancipi
767;344.214;Res mobiles (móveis)
768;344.212;Res nec mancipi
769;344.215;Res se moventes (semoventes)
770;343.046;Rescritos
771;341.361;Responsabilidade
772;342.612;Responsabilidade
773;342.151;Responsabilidade civil em geral. Ação aquiliana. Teoria do risco
774;341.387;Responsabilidade Fiscal. Lei de Responsabilidade Fiscal
775;342.156;Responsabilidade profissional ou devido ao exercício de profissões
776;341.513;Retroatividade das leis penais. Irretroatividade das leis penais
777;342.275;Segredos de fabricação
778;343.467;Segundas núpcias
779;341.622;Segurados
780;341.861;Seguro aéreo
781;342.616;Seguro contra acidentes de trabalho
782;342.264;Seguros
783;343.361;Seminários
784;341.233;Separação dos poderes. Equilíbrio dos poderes. Sistema de Governo. Parlamentarismo. Presidencialismo
785;343.352;Sepulturas eclesiásticas. Direito a sepultura eclesiástica
786;342.261;Seqüestro
787;342.126;Servidões
788;344.263;Servidões pessoais
789;344.262;Servidões prediais
790;343.441;Sigilo sacramental
791;343.152;Sínodos
792;341.582;Sistemas penitenciários. Regime dos estabelecimentos penitenciários
793;341.111;Soberania mundial. Caráter constitucional ou Convencional da Organização internacional
794;341.231;Soberania na própria Nação
795;341.112;Sociedade das Nações. Pacto constitutivo (1919)
796;342.225;Sociedades anônimas
797;342.226;Sociedades cooperativas
798;342.227;Sociedades de capital e indústria
799;342.224;Sociedades de responsabilidade limitada. Sociedades por quotas. Sociedades por ações
800;342.223;Sociedades em comandita
801;342.222;Sociedades em nome coletivo
802;341.597;Sociologia criminal (Estudo da criminalidade como fenômeno social. Criminalidade comparada. Causas, influências, fatores sociais do crime. Meio social)
803;342.664;Solução dos conflitos coletivos
804;344.256;Superfície
805;342.286;Teatro. Obras dramáticas
806;341.881;Telecomunicação por satélites artificiais
807;341.745;Tempo de serviço
808;341.201;Teoria do Estado
809;341.531;Teoria geral das infrações
810;341.501;Teoria, conceito e fundamento do direito penal ou direito de punir
811;341.391;Teoria. Fundamentos
812;341.342;Terras Públicas. Lei das Terras
813;342.167;Testamento e legados. Doações por causa mortis. Liberdade de testar
814;344.711;Testamento. Diversas formas de testamento
815;342.245;Títulos de crédito
816;342.655;Trabalho da mulher. Proteção à maternidade
817;342.656;Trabalho do menor
818;342.623;Trabalho extraordinário. Hora extra
819;342.624;Trabalho noturno
820;342.269;Transação. Compromisso. Arbitragem obrigatória
821;343.465;Transcrição civil do matrimônio religioso
822;341.728;Transferência para reserva remunerada
823;342.166;Transmissão da hereditariedade. Direitos obrigações dos herdeiros
824;342.295;Transporte marítimo e fluvial. Conhecimento
825;342.263;Transporte. Comunicação
826;341.124;Tratados internacionais (Convenções, acordos)
827;341.364;Tribunais administrativos
828;343.133;Tribunais da Cúria Romana (Ver também 343.6 Processo eclesiástico)
829;341.385;Tribunais de Contas
830;341.846;Tripulação aérea
831;342.252;Troca
832;342.164;Tutela e curatela
833;344.661;Unidade da propriedade sob o paterfamilias
834;341.726;Uso de uniformes das Forças Armadas
835;341.335;Vencimentos. Remuneração. Subsídios. Vantagens pessoais. Outras vantagens pecuniárias
836;343.165;Vicariatos Apostólicos
837;343.354;Vigilância dos cemitérios
838;343.326;Violação das coisas sacras
839;341.283;Voto das mulheres
840;341.2714;Abdicação de nacionalidade. Direitos supranacionais
841;341.4354;Absolvição
842;341.3786;Abuso do poder econômico. Instrumentos estatais de prevenção e repressão
843;341.5542;Açambarcamento, monopólio, trust, agiotagem. Fraude no peso e nas medidas. Falsa indicação das proveniências
844;341.4182;Ação Civil Pública
845;341.4183;Ação Penal Pública
846;341.4323;Ação penal, ação pública em geral
847;344.2322;Acessão
848;341.3344;Acesso. Provas de acesso. Provas para promoção
849;344.1161;Ações
850;341.4622;Ações civis em geral
851;342.2292;Ações de sociedades. Underwriting
852;341.1146;Acordo de Livre Comércio da América do Norte (NAFTA)
853;341.3334;Acumulação de cargos ou funções. Proibições. Casos permitidos
854;341.4333;Acusação
855;344.2329;Adjudicação
856;342.2365;Administração da falência
857;341.5454;Administração judiciária. Censura
858;342.6521;Admissão. Carteira de Trabalho. Anotações
859;342.1633;Adoção
860;343.2115;Adoção
861;342.2991;Aeronaves
862;341.8452;Aeronaves privadas
863;341.8451;Aeronaves públicas
864;344.4552;Aestimatum
865;341.3396;Afastamentos temporários do País
866;342.2625;Agência
867;341.3221;Agências Reguladoras
868;341.3432;Águas externas
869;341.3431;Águas internas
870;341.3353;Ajuda de custo
871;342.1162;Alienação mental. Regime dos alienados
872;341.2845;Alistamento eleitoral. Título de eleitor
873;341.5541;Alta e baixa fraudulenta dos preços nos mercados públicos e nas bolsas de comércio
874;342.6522;Alteração do contrato de trabalho
875;341.3524;Alteração dos contratos administrativos
876;341.1225;Alto mar. Mar livre
877;342.1453;Aluguel de coisas. Locação. Arrendamento. Regras comuns a todos os arrendamentos
878;342.1454;Aluguel de serviços
879;341.7676;Anistia
880;342.1467;Anticrese
881;341.3342;Antigüidade. Tempo de serviço
882;341.5932;Antropometria criminal
883;341.3516;Anulação dos atos administrativos
884;341.4656;Apelação. Segunda instância
885;343.0322;Aplicação da lei civil territorial
886;341.7533;Aplicação da pena
887;341.1237;Apoio dos Estados dado às reclamações individuais de sua competência, contra Estados estrangeiros ou seus cidadãos
888;341.3385;Aposentadoria
889;342.2916;Apreensão de navios. Seqüestro, execução e venda forçada
890;342.2486;Apresentação e pagamento
891;344.2325;Aquisição originária dos frutos
892;341.1223;Aquisição, alienação e perda de território
893;342.1232;Aquisição, transmissão e perda da propriedade
894;342.6642;Arbitragem
895;341.1631;Arbitragem ocasional
896;341.1632;Arbitragem preventiva
897;341.1147;Área de Livre Comércio das Américas (ALCA)
898;341.3991;Arrecadação de Tributos
899;342.2875;Arte aplicada à indústria (arte industrial, decorativa, artes menores, desenho industrial)
900;341.5933;Aspecto físico. Fisionomia
901;341.6311;Assistência Alimentar
902;341.6312;Assistência Financeira. Empréstimos
903;341.6313;Assistência Habitacional
904;341.1143;Associação Latino-Americana de Livre Comércio (ALALC). Associação Latino-Americana de Integração (ALADI)
905;344.1121;Associações (universitates personarum)
906;341.1217;Associações de Estados, uniões, alianças
907;342.2211;Associações de participação
908;342.2213;Associações de seguro e socorro mútuo
909;342.2212;Associações provisórias. Sindicatos financeiros
910;341.5551;Atentado, violação, sedução etc
911;341.3512;Atos de comunicação (Avisos, ofícios, memorandos etc)
912;341.3513;Atos declaratórios (Certidões, atestados, declarações, apostilas etc)
913;341.4332;Atos diversos da instrução
914;341.4631;Atos do processo em geral
915;342.1131;Atos jurídicos e não jurídicos. Condições de existência dos atos jurídicos. Atos nulos e inexistentes. Nulidade, confirmação e rescisão dos atos em geral
916;341.3511;Atos normativos e ordinativos (Decretos, regulamentos, regimentos, portarias, ordens de serviço, instruções, circulares, decisões, despachos etc.)
917;341.3514;Atos punitivos (Multas, interdição de atividade etc)
918;341.2514;Atribuições e funções dos chefes de Estado em matéria de relações internacionais, Negociações dos tratados. Declaração de guerra. Proteção dos territórios
919;341.2516;Atribuições e funções dos chefes de Estado relativas ao poder executivo
920;341.2517;Atribuições e funções dos chefes de Estado relativas ao poder judiciário
921;341.2515;Atribuições e funções dos chefes de Estado relativas ao poder legislativo. Convocação, dissolução e prorrogação das Câmaras. Apresentação de leis. Veto, Referendum real
922;341.4639;Audiência
923;341.5223;Ausência de intenção criminosa fraudulenta
924;342.1172;Ausência. Desaparecidos. Expatriados
925;341.3225;Autarquias
926;341.1231;Autonomia e independência. Autodeterminação
927;342.1644;Autoridades tutelares
928;342.2484;Aval
929;341.3811;Avaliação da Receita
930;342.2962;Avarias grossas e comuns
931;342.2963;Avarias ocasionadas por abalroamento de navios. Abordagem. Colisão
932;342.2961;Avarias simples ou particulares
933;342.6529;Aviso prévio
934;341.1144;Banco Interamericano de Desenvolvimento (BID)
935;342.2342;Bancos centrais
936;342.2343;Bancos comerciais
937;342.2346;Bancos de desenvolvimento
938;342.2345;Bancos de investimento
939;342.2344;Bancos estatais
940;342.2341;Bancos. Operações bancárias
941;341.5456;Banimento. Proscrição. Exílio. Expatriação forçada
942;341.1321;Beligerantes e pessoas implicadas na guerra. Forças armadas. Nãocombatentes. Correspondentes de guerra
943;341.6214;Benefício assistencial de um salário mínimo. Renda mínima
944;341.6235;Benefícios
945;342.1237;Bens de família. Homestead
946;341.3411;Bens de uso comum (uti universi)
947;341.3412;Bens de uso especial (bens administrativos)
948;341.3413;Bens dominiais. Bens Patrimoniais da União, dos Estados e dos Municípios
949;341.3493;Bens imóveis
950;342.1286;Bens impenhoráveis
951;341.1385;Bens inimigos. Seqüestro
952;341.3494;Bens móveis de valor histórico e artístico. Controle das vendas e saídas do País
953;342.1272;Bens suscetíveis de hipoteca
954;341.1652;Bloqueio pacífico
955;341.1653;Boicotagem
956;342.6632;Boicotagem
957;342.2311;Bolsa: organização, operações
958;342.2635;Bondes
959;341.3995;Cadastro Nacional de Pessoas Jurídicas (CNPJ). Inscrição da empresa. Cadastro de Pessoas Físicas (CPF)
960;341.2531;Câmara alta (Senado, Câmara dos Lords, Câmara dos pares, Bundesrath)
961;343.1343;Câmara Apostólica
962;341.2532;Câmara baixa (Câmara dos deputados, Câmara dos comuns, Estados gerais etc)
963;342.2485;Câmara de compensação. Clearing house
964;342.2314;Câmaras de comércio
965;342.1673;Capacidade de testar e adquirir por testamento
966;344.1115;Capacidade jurídica da mulher
967;342.1443;Capacidade nos contratos. Incapacidade
968;343.2112;Capacidade. Idade. Suficiência mental
969;343.2145;Capelães
970;341.5833;Capelão
971;342.2931;Capitão e patrão de navio. Comandante
972;341.5836;Carrascos
973;342.2955;Carregamento e descarregamento. Estadia e sobre-estadia
974;342.1482;Cartão de crédito
975;342.1424;Caso fortuito. Calamidades
976;341.5225;Caso fortuito. Força maior
977;341.4357;Cassação
978;341.4657;Cassação
979;341.3376;Cassação de aposentadoria ou disponibilidade
980;341.2715;Cassação e suspensão de direitos políticos
981;341.5455;Caução de boa conduta
982;342.1468;Caução. Garantia. Prestação de segurança
983;342.2415;Causa
984;343.2313;Causa e objeto
985;342.1445;Causa. Realidade da causa. Causa ilícita
986;341.5973;Causas econômicas. Miséria e criminalidade
987;341.5971;Causas morais e psicológicas do crime
988;341.5972;Causas religiosas
989;342.1165;Cegos. Cegueira. Surdos-mudos. Surdo mudez
990;341.3723;Censura
991;342.6273;Centros culturais para utilização do lazer. Teatros. Bibliotecas
992;342.6272;Centros de recreação
993;341.1323;Cerco, bombardeio, bloqueio terrestre e marítimo
994;341.3994;Certidão negativa de débito. Certidão positiva de débito
995;343.0314;Cessação da lei
996;342.1416;Cessão de dívidas. Mudanças na pessoa do devedor
997;342.1275;Cessão e sub-rogação da dívida hipotecária
998;342.1415;Cessão ou transferência de crédito. Venda de direitos. Mudanças na pessoa do credor
999;343.1341;Chancelaria
1000;341.2511;Chefe de Estado. Monarca. Presidente
1001;341.3121;Chefes de Estado
1002;342.2487;Cheque sem fundos
1003;344.1112;Cidadania (status civitatis)
1004;341.2828;Circunscrições eleitorais
1005;341.5332;Circunstâncias agravantes
1006;341.5331;Circunstâncias atenuantes
1007;342.1441;Classificação dos contratos
1008;343.2156;Clausura
1009;344.0151;Codex Gregorianus
1010;344.0152;Codex Hermogenianus
1011;344.0153;Codex Theodosianus
1012;341.3362;Código de Conduta da Alta Administração Federal
1013;342.5981;Código de Defesa do Consumidor do Brasil
1014;344.6352;Coemptio
1015;341.4353;Coisa julgada
1016;341.4653;Coisa julgada
1017;342.1216;Coisas fungíveis e infungíveis
1018;342.1217;Coisas ou bens acessórias e principais, dependentes e independentes
1019;342.1213;Coisas ou bens divisíveis e indivisíveis, partes constitutivas das coisas
1020;342.1211;Coisas ou bens físicos, materiais e coisas ou bens intelectuais ou incorpóreos
1021;342.1214;Coisas ou bens móveis e imóveis
1022;342.1215;Coisas ou bens no comércio e fora do comércio
1023;342.2299;Coleção dos atos das sociedades comerciais
1024;342.6271;Colônias de férias
1025;341.8462;Comandante de aeronave
1026;341.1355;Comércio dos Estados neutros. Contrabando de guerra. Direito de visita
1027;341.1142;Comissão Econômica para a América Latina (CEPAL)
1028;341.4638;Comissões rogatórias
1029;344.4513;Comodato
1030;342.1434;Compensação
1031;341.3996;Compensação de tributos
1032;341.7621;Competência
1033;344.0156;Compilações de Justiniano. Institutas
1034;344.4541;Compra e venda
1035;342.2911;Compra e venda voluntária dos navios
1036;341.1177;Comunidade dos Países de Língua Portuguesa (CPLP)
1037;341.1151;Comunidade Econômica Européia (CEE). Mercado Comum Europeu (MCE)
1038;341.1153;Comunidade Européia de Energia Atômica (EURATOM)
1039;341.1152;Comunidade Européia do Carvão e do Aço (CECA)
1040;341.7675;Comutação da pena
1041;341.3491;Conceito
1042;341.3941;Conceito
1043;342.6541;Conceito de salário. Composição. Caracteres
1044;341.3501;Conceito. Elementos e Características
1045;342.6401;Conceito. Natureza jurídica do sindicato.
1046;342.6301;Conceito. Natureza jurídica. Teoria
1047;342.1258;Concessão sobre domínio público
1048;341.4625;Conciliação
1049;342.6641;Conciliação
1050;341.1242;Conclusão dos tratados. Assinatura. Ratificação, registro. Publicidade
1051;342.2386;Concordata
1052;341.3787;Concorrência. Açambarcamento. Trust. Monopólio
1053;341.5335;Concurso de infrações. Delitos conexos. Acúmulo de penas. Delitos sucessivos e contínuos
1054;342.1287;Concurso e preferências entre credores
1055;341.7461;Condecorações
1056;341.5451;Condenação condicional
1057;342.1169;Condenações judiciárias penais. Morte civil
1058;342.1638;Condição privilegiada de certos filhos em relação aos outros. Sexo. Idade.
1059;342.1138;Condição. Condição suspensiva. Condição resolutória. Condição potestativa. Retroatividade das condições
1060;342.2363;Condições da falência. Declaração da falência
1061;342.1511;Condições de existência da responsabilidade
1062;342.1222;Condições de existência: Transcrição e publicidade
1063;342.2461;Condições e forma
1064;342.1151;Condições físicas da pessoa natural sob o ponto de vista jurídico
1065;341.1471;Condições gerais de existência
1066;342.1622;Condições necessárias para contratar casamento
1067;342.2411;Condições para a validade dos contratos
1068;342.1442;Condições para a validade dos contratos em geral. Consentimento
1069;342.6252;Condições para aquisição do direito a férias. Período aquisitivo
1070;342.1238;Condomínio e indivisão
1071;344.6351;Confarreatio
1072;341.5433;Confinamento. Domicílio ou residência forçada. Interdição de estada. Afastamento do domicílio. Colocação à disposição do governo
1073;341.5442;Confiscação das coisas em relação direta à infração. Confiscação dos bens
1074;341.4336;Conflitos de competência
1075;341.7622;Conflitos de competência
1076;341.2591;Conflitos de poderes
1077;343.2242;Confrarias
1078;342.1436;Confusão de direitos
1079;344.2324;Confusão e comistão
1080;343.1314;Congregação das Causas dos Santos
1081;343.1311;Congregação para a Doutrina da Fé. Congregação para as Igrejas Orientais
1082;343.1319;Congregação para a Educação Católica
1083;343.1316;Congregação para a Evangelização dos Povos
1084;343.1317;Congregação para o Clero
1085;343.1313;Congregação para o Culto Divino e a Disciplina dos Sacramentos
1086;343.1315;Congregação para os Bispos
1087;343.1318;Congregação para os Institutos de Vida Consagrada e as Sociedades de Vida Apostólica
1088;341.3952;Conluio
1089;343.2116;Consangüinidade. Afinidade
1090;341.3788;Conselho Administrativo de Defesa Econômica (CADE)
1091;341.1162;Conselho de Assistência Mútua (COMECON)
1092;341.2525;Conselho de Estado legislativo
1093;342.2412;Consentimento e seus vícios
1094;341.5466;Conseqüências civis dos delitos. Reparação do dano. Ação civil. Ação de restituição
1095;341.2536;Constituição interna e disciplina
1096;342.1192;Constituição. Formalidades
1097;342.1611;Constituição. Parentesco e aliança. Linhas e graus
1098;342.2912;Construção, aparelhagem, lançamento de navios
1099;341.3959;Consulta e seus efeitos
1100;341.2847;Contagem de votos. Proclamação do escrutínio
1101;342.2291;Contas, balanços, inventários
1102;341.3955;Contrabando
1103;342.1485;Contrato bancário
1104;342.6516;Contrato coletivo ou de equipe
1105;342.1483;Contrato de adesão
1106;342.1481;Contrato de arrendamento mercantil (leasing). Alienação fiduciária
1107;342.2621;Contrato de comissão
1108;342.2881;Contrato de edição
1109;342.2517;Contrato de fornecimento
1110;342.2863;Contrato de representação
1111;342.6514;Contrato de trabalho intelectual
1112;342.6513;Contrato de trabalho manual
1113;342.6515;Contrato individual
1114;342.1484;Contrato misto
1115;342.6511;Contrato por tempo determinado
1116;342.6512;Contrato por tempo indeterminado
1117;341.3526;Contratos de obras públicas
1118;342.2994;Contratos de transportes. Tarifas
1119;342.6518;Contratos especiais de trabalho
1120;341.3972;Contribuição de melhoria
1121;341.3973;Contribuições de Intervenção no Domínio Econômico
1122;341.3974;Contribuições Sociais
1123;341.3721;Controle de jogos, rifas, quermesses, sorteios etc
1124;341.3733;Controle de plantas e animais nocivos
1125;342.1637;Controle do exercício do poder pátrio. Proteção da infância
1126;341.3517;Controle judicial dos atos administrativos
1127;342.2857;Coreografia. Danças, bailados, pantomimas
1128;344.0157;Corpus luris Civilis
1129;341.3957;Correção monetária e juros dos débitos fiscais. Taxa SELIC
1130;342.2636;Correio
1131;341.1636;Corte permanente de arbitragem
1132;341.7611;Cortes e Tribunais militares
1133;342.1278;Crédito imobiliário e agrícola
1134;341.3474;Crimes ambientais e respectivo processo
1135;341.7557;Crimes contra a administração militar. Crimes contra a administração da Justiça militar
1136;341.7552;Crimes contra a disciplina militar
1137;341.7556;Crimes contra a incolumidade pública
1138;341.7554;Crimes contra a pessoa
1139;341.7551;Crimes contra a segurança externa
1140;341.7555;Crimes contra o patrimônio
1141;341.7553;Crimes contra o serviço militar
1142;341.5974;Crimes das multidões
1143;341.2841;Crimes Eleitorais e respectivos processos
1144;341.7558;Crimes militares em tempo de guerra
1145;341.5556;Crueldade e mal trato para com os animais
1146;342.1423;Culpa e negligência nas obrigações
1147;341.5224;Culpa punível e suas diversas espécies
1148;341.1176;Cúpula Ibero-Americana
1149;342.1647;Curatela de alienados
1150;342.1649;Curatela de enfermos, surdos-mudos, cegos etc
1151;342.1648;Curatela de pródigos. Conselho Judiciário
1152;341.1224;Cursos d'água, canais internacionais, canais marítimos
1153;341.5577;Danos dolosos contra a propriedade. Devastação. Destruição. Deterioração
1154;343.1342;Dataria
1155;341.4339;Debates na audiência. Debate oral
1156;342.2456;Debêntures
1157;342.2367;Decisões judiciárias em matéria de falência. Recursos contra essas decisões
1158;341.4335;Declaração de improcedência
1159;341.4644;Declaração ou confissão da parte
1160;342.2825;Decorações de teatro. Cenografias
1161;340.3217;Decreto-lei
1162;341.5942;Degenerescência e criminalidade
1163;341.2529;Delegação do poder legislativo. Plenos poderes pedidos pelo Governo ao Parlamento
1164;343.1351;Delegados apostólicos
1165;341.5913;Delinqüentes alienados. Irresponsáveis perigosos
1166;341.5911;Delinqüentes habituais. Reincidentes. Incorrigíveis. Profissionais do crime
1167;341.5916;Delinqüentes militares
1168;341.5912;Delinqüentes passionais instintivos. Delinqüentes ocasionais
1169;341.5917;Delinqüentes políticos. Anarquistas. Terroristas
1170;341.5333;Delito premeditado, tentado, falhado, consumado
1171;341.3375;Demissão
1172;341.6221;Dependentes
1173;341.5434;Deportação
1174;344.4514;Depósito
1175;342.2593;Depósito em bancos
1176;342.2882;Depósito legal obrigatório
1177;342.1459;Depósitos
1178;341.3772;Desapropriações por utilidade pública
1179;341.3954;Descaminho
1180;341.3355;Descontos em Folha. Descontos Previdenciários
1181;341.4623;Designação de defensor. Demanda. Determinação do dia. Citação em justiça. Comparecimento em Justiça
1182;341.8331;Desinsetização de aeronaves
1183;341.3871;Despesas com pessoal
1184;341.3872;Despesas com previdências
1185;341.3821;Despesas correntes
1186;341.3822;Despesas de capital
1187;341.3374;Destituição de função
1188;341.5445;Destituição e interdição de direitos civis e políticos e das funções públicas. Incapacidades resultantes de certas penas
1189;340.3233;Desuso
1190;341.4326;Detenção preventiva. Liberdade sob caução. Fiança. Liberdade provisória
1191;341.1351;Deveres dos Estados neutros
1192;341.3352;Diárias
1193;342.6532;Diligência, fidelidade, obediência
1194;344.1114;Diminuições da capacidade de direito (Capiti diminutio)
1195;342.1247;Direito Agrário. Direito Rural
1196;341.3479;Direito ambiental internacional
1197;341.1234;Direito das minorias
1198;342.1677;Direito de acrescer entre herdeiros e legatários
1199;343.3251;Direito de asilo
1200;342.2886;Direito de crítica e de resposta
1201;341.4626;Direito de defesa em geral
1202;341.1233;Direito de intervenção
1203;342.1239;Direito de preempção
1204;341.2736;Direito de recorrer à justiça. Inafastabilidade do Poder Judiciário
1205;342.1285;Direito de retenção
1206;342.2298;Direito fiscal das sociedades. Patentes. Selo. Registro
1207;342.1127;Direitos adquiridos
1208;342.1236;Direitos diversos derivados da propriedade feudal
1209;342.1233;Direitos do proprietário. Garantia de seus direitos
1210;341.1352;Direitos dos Estados neutros
1211;342.1663;Direitos e obrigações dos herdeiros
1212;341.2726;Direitos políticos da mulher
1213;342.1241;Direitos privados que nascem da vizinhança
1214;342.1243;Direitos privados relativos à caça e à pesca
1215;342.1242;Direitos privados relativos aos edifícios e construções
1216;342.1244;Direitos privados relativos às águas
1217;342.1245;Direitos privados relativos às minas. Propriedade mineira. Direito de mineração
1218;341.2723;Direitos, imunidades e privilégios pessoais derivados da organização social
1219;341.5831;Diretor
1220;342.2297;Disposições penais
1221;342.1674;Disposições testamentárias
1222;342.6526;Dissolução do contrato de trabalho. Proteção contra a despedida
1223;344.6223;Dissolução do matrimônio
1224;342.1627;Dissolução, fim do casamento
1225;341.5215;Diversas categorias de agentes
1226;342.1133;Diversas espécies de atos jurídicos
1227;343.2314;Diversas espécies de atos jurídicos
1228;342.1628;Diversas espécies de casamento
1229;342.1121;Diversas espécies de direitos
1230;342.1277;Diversas espécies de hipotecas. Divisão das hipotecas. Classificação
1231;342.1643;Diversas espécies de tutela
1232;342.1412;Diversas espécies. Modalidades das obrigações
1233;341.5411;Diversas formas de execução da pena de morte
1234;341.3862;Dívida externa
1235;341.3861;Dívida interna
1236;341.1386;Dívidas inimigas. Liquidação
1237;342.1218;Divisões dos bens segundo os proprietários
1238;341.1241;Divisões e classificações dos tratados. Diversas espécies de tratados: de aliança, de assistência mútua e de garantia
1239;342.1472;Doação entre vivos. Liberalidades. Atos a título gratuito
1240;342.1474;Doação por contrato de casamento
1241;342.1473;Doações entre cônjuges
1242;342.1161;Doenças do corpo e do espírito em geral
1243;341.5222;Dolo e suas diversas espécies
1244;341.2816;Domicílio. Residência
1245;342.1171;Domicílio. Residência
1246;342.2455;Duplicatas
1247;341.5825;Educação religiosa, moral, social. Reeducação
1248;342.2364;Efeitos da falência. Prescrição do prazo. Incapacidades que atingem ofalido. Nulidades dos atos
1249;342.1625;Efeitos do casamento sobre a pessoa dos cônjuges. Deveres e direitos dos cônjuges
1250;342.1626;Efeitos do casamento sobre os bens dos cônjuges. Regime dos bens no casamento
1251;342.1635;Efeitos do poder paterno quanto à pessoa do filho
1252;342.1447;Efeitos dos contratos em relação a terceiros
1253;342.2417;Efeitos dos contratos em relação a terceiros
1254;341.1244;Efeitos e execução dos tratados
1255;342.1274;Efeitos e extensão das hipotecas
1256;342.2418;Efeitos gerais dos contratos
1257;342.1126;Efeitos gerais dos direitos
1258;342.1636;Efeitos quanto aos bens dos filhos
1259;341.3834;Elaboração Orçamentária. Proposta orçamentária
1260;342.1122;Elementos constitutivos dos direitos: sujeito, objeto, relação jurídica, sanção
1261;342.6543;Elementos suplementares do salário
1262;342.1646;Emancipação. Curatela do menor emancipado
1263;341.5253;Embriaguez. Alcoolismo. Responsabilidade dos alcoolizados
1264;340.3212;Emenda à Constituição
1265;342.2294;Emissões públicas. Colocação dos títulos
1266;341.2725;Emprego dos idiomas. Idioma nacional oficial
1267;341.3784;Empresas estatais exploradoras de atividade econômica
1268;342.1456;Empréstimo a juros. Anatocismo: juros dos juros
1269;341.1356;Empréstimo de guerra
1270;342.1455;Empréstimos
1271;342.2483;Endosso
1272;342.1255;Enfiteuse
1273;341.5547;Engano e fraude na venda e nos contratos em geral. Balanços falsos
1274;341.3478;Engenharia genética e meio ambiente
